"Effect_Size_ID","Study_ID","Species_ID","Treatment_ID_T1","Treatment_ID_T2","Trait_ID","First_Author","Title","Year","Journal","Journal_Impact_Factor-2021","Kingdom","Phylum","Class","Order","Family","Scientific_Name","Ecosystem","Plasticity_Mechanism","Developmental_Exposure_Time_Category","Developmental_Exposure_Time","Acclimation_Exposure_Time","Exposure_Units","T1_constant","T1_fluctuation","T2_constant","T2_fluctuation","High","Fluctuation_Magnitude","Fluctuation_Category","Fluctuation_Period","Fluctuation_Unit","Number_Of_Fluctuations","Acclimation_Life-History_Stage","Acclimation_Life-History_Stage_Category","Trait_Category","Measurement","Trait_Unit","Sex","Performance_Curve","Complex_Design","Species_Overlap","Animal_Overlap_T1_Constant","Animal_Overlap_T1_Fluctuation","Animal_Overlap_Trait_T1","Animal_Overlap_T2_Constant","Animal_Overlap_T2_Fluctuation","Animal_Overlap_Trait_T2","Animal_Code","Shared_Animal_Number","Shared_Control_T1","Shared_Control_T2","Shared_Control_Code","Shared_Control_Number","n_T1_C","Mean_T1_C","SD_Final_T1_C","n_T1_F","Mean_T1_F","SD_Final_T1_F","n_T2_C","Mean_T2_C","SD_Final_T2_C","n_T2_F","Mean_T2_F","SD_Final_T2_F","Percentage_Transformation_T1","Proportion_Transformation_T1","In_Transformation_T1","Percentage_Transformation_T2","Proportion_Transformation_T2","In_Transformation_T2","Mean_Transformed_T1_C","SD_Final_Transformed_T1_C","Mean_Transformed_T1_F","SD_Final_Transformed_T1_F","Mean_Transformed_T2_C","SD_Final_Transformed_T2_C","Mean_Transformed_T2_F","SD_Final_Transformed_T2_F","Mean_T1_C_Add","SD_Final_T1_C_Add","Mean_T1_F_Add","SD_Final_T1_F_Add","Mean_T2_C_Add","SD_Final_T2_C_Add","Mean_T2_F_Add","SD_Final_T2_F_Add","InRR_Transformed","v_InRR","InRR_Untransformed","v_InRR_Untransformed","Year_Z","Precision"
184,116,1,1,2,5,"H. L. Les","Living At Extremes: Development At The Edges Of Viable Temperature Under Constant And Fluctuating Conditions",2009,"Physiological And Biochemical Zoology",2.322,"Metazoa","Chordata","NA","Testudines","Emydidae","Chrysemys picta","Aquatic","Developmental Plasticity","Embryo","Egg Incubation","NA","NA",23,23,31,31,"T2",6,"Sinusoidal (Sine Curve)","1","Day","NA","NA","NA","Physiological","PHA Response","mm","NA","No","Yes","A","A","B","A","C","D","A","116:A:A:B:C:D:A:A",70,"A","B","116:A:A:B:5",155,22,0.11,0.234520787991171,22,0.34,0.140712472794703,24,0.19,0.146969384566991,24,0.22,0.146969384566991,"No","No","No","No","No","No",0.61,0.734520787991171,0.84,0.640712472794703,0.69,0.646969384566991,0.72,0.646969384566991,0.61,0.734520787991171,0.84,0.640712472794703,0.69,0.646969384566991,0.72,0.646969384566991,-0.0346729150314008,0.287625737364569,-0.0346729150314008,0.287625737364569,-0.295635153908204,-0.59994776632794
185,116,2,1,2,1,"H. L. Les","Living At Extremes: Development At The Edges Of Viable Temperature Under Constant And Fluctuating Conditions",2009,"Physiological And Biochemical Zoology",2.322,"Metazoa","Chordata","NA","Testudines","Emydidae","Trachemys scripta","Aquatic","Developmental Plasticity","Embryo","Egg Incubation","NA","NA",23,23,31,31,"T2",6,"Sinusoidal (Sine Curve)","1","Day","NA","NA","NA","Population","Survival","%","NA","No","Yes","B","A","B","A","C","D","A","116:B:A:B:C:D:A:A",71,"A","B","116:B:A:B:1",156,44,1.81159420289853,36.8513865595045,45,55.1932367149758,35.6474605108663,40,83.6956521739131,36.6640888135463,40,86.1111111111111,36.6640888135464,"Yes","No","No","Yes","No","No",0.635005211930651,1.8815393901409,1.33742436014869,0.858413106703299,1.65514440761864,0.99625824554585,1.68890307859598,1.03008748660949,2.31159420289853,37.3513865595045,55.6932367149758,36.1474605108663,84.1956521739131,37.1640888135463,86.6111111111111,37.1640888135464,-0.0905845906859408,0.352047270191296,-0.394204558795964,6.07769919246031,-0.295635153908204,-0.779510037755335
186,116,2,1,2,2,"H. L. Les","Living At Extremes: Development At The Edges Of Viable Temperature Under Constant And Fluctuating Conditions",2009,"Physiological And Biochemical Zoology",2.322,"Metazoa","Chordata","NA","Testudines","Emydidae","Trachemys scripta","Aquatic","Developmental Plasticity","Embryo","Egg Incubation","NA","NA",23,23,31,31,"T2",6,"Sinusoidal (Sine Curve)","1","Day","NA","NA","NA","Life-History Traits","Development Time","Days","NA","No","Yes","B","A","B","A","C","D","A","116:B:A:B:C:D:A:A",71,"A","B","116:B:A:B:2",157,44,135.407407407407,11.7924436990414,45,125.333333333333,3.97523195999974,40,44.7407407407407,3.74788463427365,40,45.6296296296296,3.74788463427365,"No","No","No","No","No","No",135.907407407407,12.2924436990414,125.833333333333,4.47523195999974,45.2407407407407,4.24788463427365,46.1296296296296,4.24788463427365,135.907407407407,12.2924436990414,125.833333333333,4.47523195999974,45.2407407407407,4.24788463427365,46.1296296296296,4.24788463427365,0.0120591237455323,0.12564643497349,0.0120591237455323,0.12564643497349,-0.295635153908204,0.665063435024435
187,116,2,1,2,3,"H. L. Les","Living At Extremes: Development At The Edges Of Viable Temperature Under Constant And Fluctuating Conditions",2009,"Physiological And Biochemical Zoology",2.322,"Metazoa","Chordata","NA","Testudines","Emydidae","Trachemys scripta","Aquatic","Developmental Plasticity","Embryo","Egg Incubation","NA","NA",23,23,31,31,"T2",6,"Sinusoidal (Sine Curve)","1","Day","NA","NA","NA","Morphology","Plastron Length","mm","NA","No","Yes","B","A","B","A","C","D","A","116:B:A:B:C:D:A:A",71,"A","B","116:B:A:B:3",158,44,25.8652849740933,4.84605280248819,45,27.7616580310881,3.02390539962408,40,28.4455958549223,2.45772875142621,40,28.5077720207254,2.45772875142621,"No","No","No","No","No","No",26.3652849740933,5.34605280248819,28.2616580310881,3.52390539962408,28.9455958549223,2.95772875142621,29.0077720207254,2.95772875142621,26.3652849740933,5.34605280248819,28.2616580310881,3.52390539962408,28.9455958549223,2.95772875142621,29.0077720207254,2.95772875142621,-0.0084140165866207,0.126800872401008,-0.0084140165866207,0.126800872401008,-0.295635153908204,0.644612613964022
188,116,2,1,2,4,"H. L. Les","Living At Extremes: Development At The Edges Of Viable Temperature Under Constant And Fluctuating Conditions",2009,"Physiological And Biochemical Zoology",2.322,"Metazoa","Chordata","NA","Testudines","Emydidae","Trachemys scripta","Aquatic","Developmental Plasticity","Embryo","Egg Incubation","NA","NA",23,23,31,31,"T2",6,"Sinusoidal (Sine Curve)","1","Day","NA","NA","NA","Morphology","Mass","g","NA","No","Yes","B","A","B","A","C","D","A","116:B:A:B:C:D:A:A",71,"A","B","116:B:A:B:4",159,44,7.84230769230769,2.19407486131204,45,7.81538461538462,1.78025412054792,40,7.43461538461538,1.50816319177261,40,7.60769230769231,1.48383797900209,"No","No","No","No","No","No",8.34230769230769,2.69407486131204,8.31538461538462,2.28025412054792,7.93461538461538,2.00816319177261,8.10769230769231,1.98383797900209,8.34230769230769,2.69407486131204,8.31538461538462,2.28025412054792,7.93461538461538,2.00816319177261,8.10769230769231,1.98383797900209,0.00310136365221526,0.132139429567379,0.00310136365221526,0.132139429567379,-0.295635153908204,0.554687294164602
189,118,1,1,6,1,"D. W. Hagstrum","Modeling Differences In Insect Developmental Times Between Constant And Fluctuating Temperatures",1991,"Annals Of The Entomological Society Of America",2.727,"Metazoa","Arthropoda","Insecta","Coleoptera","Tenebrionidae","Tribolium castaneum","Terrestrial","Developmental Plasticity","Embryo","Egg Incubation","NA","NA",22.5,22.5,35,35,"T2",10,"Sinusoidal (Sine Curve)","1","Day","NA","NA","NA","Life-History Traits","Development Time","Days","NA","No","Yes","A","A","B","A","K","L","A","118:A:A:B:K:L:A:A",72,"A","F","118:A:A:F:1",160,575,66.4,4.31624837098145,614,61.6,4.21243397574372,1041,18.8,1.29058126439213,945,20.8,1.22963409191515,"No","No","No","No","No","No",66.9,4.81624837098145,62.1,4.71243397574372,19.3,1.79058126439213,21.3,1.72963409191515,66.9,4.81624837098145,62.1,4.71243397574372,19.3,1.79058126439213,21.3,1.72963409191515,0.0138443963999432,0.0800336384150128,0.0138443963999432,0.0800336384150128,-2.3137813923943,1.94526021675999
190,119,1,1,3,1,"J. Verheyen","Negative Bioenergetic Responses To Pesticides In Damselfly Larvae Are More Likely When It Is Hotter And When Temperatures Fluctuate",2020,"Chemosphere",8.943,"Metazoa","Arthropoda","Insecta","Odonata","Coenagrionidae","Ischnura elegans","Terrestrial","Acclimation","NA","NA","59","Days",20,20,24,24,"T2",5,"Stepwise","1","Day","59","Larvae","Larvae","Physiological","Cellular Energy Allocation","J","NA","No","Yes","A","A","B","A","D","E","A","119:A:A:B:D:E:A:A",73,"A","B","119:A:A:B:1",161,24,1.09148936170213,0.198043851544172,24,1.07553191489362,0.192832171240378,24,1.13125,0.188814834339537,24,1.15208333333333,0.204124145231931,"No","No","No","No","No","No",1.59148936170213,0.698043851544172,1.57553191489362,0.692832171240378,1.63125,0.688814834339537,1.65208333333333,0.704124145231931,1.59148936170213,0.698043851544172,1.57553191489362,0.692832171240378,1.63125,0.688814834339537,1.65208333333333,0.704124145231931,0.00569196747766651,0.281071231058809,0.00569196747766651,0.281071231058809,0.93767643627774,-0.577064995701566
191,119,1,2,4,1,"J. Verheyen","Negative Bioenergetic Responses To Pesticides In Damselfly Larvae Are More Likely When It Is Hotter And When Temperatures Fluctuate",2020,"Chemosphere",8.943,"Metazoa","Arthropoda","Insecta","Odonata","Coenagrionidae","Ischnura elegans","Terrestrial","Acclimation","NA","NA","59","Days",20,20,24,24,"T2",10,"Stepwise","1","Day","59","Larvae","Larvae","Physiological","Cellular Energy Allocation","J","NA","No","Yes","A","A","C","A","D","F","A","119:A:A:C:D:F:A:A",74,"A","B","119:A:A:B:1",161,24,1.09148936170213,0.198043851544172,24,1.09574468085106,0.203255531847966,24,1.13125,0.188814834339537,24,1.18958333333333,0.199021041601133,"No","No","No","No","No","No",1.59148936170213,0.698043851544172,1.59574468085106,0.703255531847966,1.63125,0.688814834339537,1.68958333333333,0.699021041601133,1.59148936170213,0.698043851544172,1.59574468085106,0.703255531847966,1.63125,0.688814834339537,1.68958333333333,0.699021041601133,0.00811628239218318,0.280669760619623,0.00811628239218318,0.280669760619623,0.93767643627774,-0.575628665423368
192,119,2,1,3,1,"J. Verheyen","Negative Bioenergetic Responses To Pesticides In Damselfly Larvae Are More Likely When It Is Hotter And When Temperatures Fluctuate",2020,"Chemosphere",8.943,"Metazoa","Arthropoda","Insecta","Odonata","Coenagrionidae","Ischnura elegans","Terrestrial","Acclimation","NA","NA","59","Days",20,20,24,24,"T2",5,"Stepwise","1","Day","59","Larvae","Larvae","Physiological","Cellular Energy Allocation","J","NA","No","Yes","B","A","B","A","D","E","A","119:B:A:B:D:E:A:A",75,"A","B","119:B:A:B:1",162,24,1.17422969187675,0.203094947861015,24,1.1484593837535,0.203094947861013,24,1.20526315789474,0.206272820444899,24,1.15263157894737,0.2062728204449,"No","No","No","No","No","No",1.67422969187675,0.703094947861015,1.6484593837535,0.703094947861013,1.70526315789474,0.706272820444899,1.65263157894737,0.7062728204449,1.67422969187675,0.703094947861015,1.6484593837535,0.703094947861013,1.70526315789474,0.706272820444899,1.65263157894737,0.7062728204449,-0.0039596251885498,0.279685532923387,-0.0039596251885498,0.279685532923387,0.93767643627774,-0.572089973802202
193,119,2,2,4,1,"J. Verheyen","Negative Bioenergetic Responses To Pesticides In Damselfly Larvae Are More Likely When It Is Hotter And When Temperatures Fluctuate",2020,"Chemosphere",8.943,"Metazoa","Arthropoda","Insecta","Odonata","Coenagrionidae","Ischnura elegans","Terrestrial","Acclimation","NA","NA","59","Days",20,20,24,24,"T2",10,"Stepwise","1","Day","59","Larvae","Larvae","Physiological","Cellular Energy Allocation","J","NA","No","Yes","B","A","C","A","D","F","A","119:B:A:C:D:F:A:A",76,"A","B","119:B:A:B:1",162,24,1.17422969187675,0.203094947861015,24,1.20448179271709,0.208584000505906,24,1.20526315789474,0.206272820444899,24,1.13684210526316,0.2062728204449,"No","No","No","No","No","No",1.67422969187675,0.703094947861015,1.70448179271709,0.708584000505906,1.70526315789474,0.706272820444899,1.63684210526316,0.7062728204449,1.67422969187675,0.703094947861015,1.70448179271709,0.708584000505906,1.70526315789474,0.706272820444899,1.63684210526316,0.7062728204449,-0.0147146400526178,0.279454112563196,-0.0147146400526178,0.279454112563196,0.93767643627774,-0.5712543057102
194,120,1,1,2,1,"G. Cavieres","Ontogenetic Thermal Tolerance And Performance Of Ectotherms At Variable Temperatures",2016,"Journal Of Evolutionary Biology",2.516,"Metazoa","Arthropoda","Insecta","Diptera","Drosophilidae","Drosophila melanogaster","Terrestrial","Developmental Plasticity","Juvenile","Juvenile Period","NA","NA",15,15,28,28,"T2",8,"Alternating","1","Day","NA","NA","NA","Physiological","Locomotor Performance","cm s-1","Both","Yes","Yes","A","A","B","A","C","D","A","120:A:A:B:C:D:A:A",77,"A","B","120:A:A:B:1",163,32,0.6375,0.15556349186104,32,0.645714285714286,0.100566297768753,32,0.8725,0.127279220613577,32,0.848888888888889,0.100566297768753,"No","No","No","No","No","No",1.1375,0.65556349186104,1.14571428571429,0.600566297768753,1.3725,0.627279220613577,1.34888888888889,0.600566297768753,1.1375,0.65556349186104,1.14571428571429,0.600566297768753,1.3725,0.627279220613577,1.34888888888889,0.600566297768753,-0.00188831439127386,0.108611339037511,-0.00188831439127364,0.108611339037511,0.489199494391942,1.01737914381523
195,121,1,1,3,1,"W. G. Du","Phenotypic Effects Of Thermal Mean And Fluctuations On Embryonic Development And Hatchling Traits In A Lacertid Lizard, Takydromus Septentrionalis",2008,"Journal Of Experimental Zoology Part A-Ecological And Integrative Physiology",2.693,"Metazoa","Chordata","NA","Squamata","Lacertidae","Takydromus septentrionalis","Terrestrial","Developmental Plasticity","Embryo","Egg Incubation","NA","NA",24,24,28,28,"T2",6,"Sinusoidal (Sine Curve)","1","Day","NA","NA","NA","Life-History Traits","Development Time","Days","NA","No","Yes","A","A","B","A","D","E","A","121:A:A:B:D:E:A:A",78,"A","B","121:A:A:B:1",164,18,42.5,0.848528137423857,21,43.8,1.37477270848675,18,30,0.848528137423857,15,30.2,0.774596669241483,"No","No","No","No","No","No",43,1.34852813742386,44.3,1.87477270848675,30.5,1.34852813742386,30.7,1.27459666924148,43,1.34852813742386,44.3,1.87477270848675,30.5,1.34852813742386,30.7,1.27459666924148,-0.0058121475944355,0.25036344429049,-0.0058121475944355,0.25036344429049,-0.407754389379654,-0.453903780476748
196,121,1,1,3,2,"W. G. Du","Phenotypic Effects Of Thermal Mean And Fluctuations On Embryonic Development And Hatchling Traits In A Lacertid Lizard, Takydromus Septentrionalis",2008,"Journal Of Experimental Zoology Part A-Ecological And Integrative Physiology",2.693,"Metazoa","Chordata","NA","Squamata","Lacertidae","Takydromus septentrionalis","Terrestrial","Developmental Plasticity","Embryo","Egg Incubation","NA","NA",24,24,28,28,"T2",6,"Sinusoidal (Sine Curve)","1","Day","NA","NA","NA","Morphology","Length","mm","Both","No","Yes","A","A","B","A","D","E","A","121:A:A:B:D:E:A:A",78,"A","B","121:A:A:B:2",165,18,27.7369030390738,0.864491763742968,21,27.2761215629522,0.84887075101931,18,27.4173661360347,0.913610613955638,15,27.3571635311143,0.825040735979352,"No","No","No","No","No","No",28.2369030390738,1.36449176374297,27.7761215629522,1.34887075101931,27.9173661360347,1.41361061395564,27.8571635311143,1.32504073597935,28.2369030390738,1.36449176374297,27.7761215629522,1.34887075101931,27.9173661360347,1.41361061395564,27.8571635311143,1.32504073597935,0.00357356003744617,0.250535302053869,0.00357356003744617,0.250535302053869,-0.407754389379654,-0.45467706990156
197,121,1,1,3,3,"W. G. Du","Phenotypic Effects Of Thermal Mean And Fluctuations On Embryonic Development And Hatchling Traits In A Lacertid Lizard, Takydromus Septentrionalis",2008,"Journal Of Experimental Zoology Part A-Ecological And Integrative Physiology",2.693,"Metazoa","Chordata","NA","Squamata","Lacertidae","Takydromus septentrionalis","Terrestrial","Developmental Plasticity","Embryo","Egg Incubation","NA","NA",24,24,28,28,"T2",6,"Sinusoidal (Sine Curve)","1","Day","NA","NA","NA","Morphology","Mass","g","Both","No","Yes","A","A","B","A","D","E","A","121:A:A:B:D:E:A:A",78,"A","B","121:A:A:B:3",166,18,0.371156462585034,0.0457166180163057,21,0.350040816326531,0.049878374911084,18,0.344163265306122,0.0457166180163057,15,0.377251700680272,0.0451057652292999,"No","No","No","No","No","No",0.871156462585034,0.545716618016306,0.850040816326531,0.549878374911084,0.844163265306122,0.545716618016306,0.877251700680272,0.5451057652293,0.871156462585034,0.545716618016306,0.850040816326531,0.549878374911084,0.844163265306122,0.545716618016306,0.877251700680272,0.5451057652293,0.0157463159179003,0.340685251871379,0.0157463159179003,0.340685251871379,-0.407754389379654,-0.752772960364913
198,121,1,1,3,4,"W. G. Du","Phenotypic Effects Of Thermal Mean And Fluctuations On Embryonic Development And Hatchling Traits In A Lacertid Lizard, Takydromus Septentrionalis",2008,"Journal Of Experimental Zoology Part A-Ecological And Integrative Physiology",2.693,"Metazoa","Chordata","NA","Squamata","Lacertidae","Takydromus septentrionalis","Terrestrial","Developmental Plasticity","Embryo","Egg Incubation","NA","NA",24,24,28,28,"T2",6,"Sinusoidal (Sine Curve)","1","Day","NA","NA","NA","Morphology","Tail Length","mm","Both","No","Yes","A","A","B","A","D","E","A","121:A:A:B:D:E:A:A",78,"A","B","121:A:A:B:4",167,18,6.13375196232339,0.779260534368852,21,5.70989010989011,0.815799189651476,18,6.01224489795918,0.803237781580196,15,6.04332810047096,0.798916815842471,"No","No","No","No","No","No",6.63375196232339,1.27926053436885,6.20989010989011,1.31579918965148,6.51224489795918,1.3032377815802,6.54332810047096,1.29891681584247,6.63375196232339,1.27926053436885,6.20989010989011,1.31579918965148,6.51224489795918,1.3032377815802,6.54332810047096,1.29891681584247,0.0176972588930393,0.259055906752511,0.0176972588930393,0.259055906752511,-0.407754389379654,-0.491729845933798
199,121,1,1,3,5,"W. G. Du","Phenotypic Effects Of Thermal Mean And Fluctuations On Embryonic Development And Hatchling Traits In A Lacertid Lizard, Takydromus Septentrionalis",2008,"Journal Of Experimental Zoology Part A-Ecological And Integrative Physiology",2.693,"Metazoa","Chordata","NA","Squamata","Lacertidae","Takydromus septentrionalis","Terrestrial","Developmental Plasticity","Embryo","Egg Incubation","NA","NA",24,24,28,28,"T2",6,"Sinusoidal (Sine Curve)","1","Day","NA","NA","NA","Physiological","Locomotor Performance","mm/s","Both","No","Yes","A","A","B","A","D","E","A","121:A:A:B:D:E:A:A",78,"A","B","121:A:A:B:5",168,18,19.940625,7.33181343742802,21,21.8875,7.51828824953692,18,15.740625,7.33181343742802,15,17.73125,7.37077143075099,"No","No","No","No","No","No",20.440625,7.83181343742802,22.3875,8.01828824953692,16.240625,7.83181343742802,18.23125,7.87077143075099,20.440625,7.83181343742802,22.3875,8.01828824953692,16.240625,7.83181343742802,18.23125,7.87077143075099,0.0061607275499588,0.289609155056787,0.0061607275499588,0.289609155056787,-0.407754389379654,-0.606668039295663
200,121,1,1,3,6,"W. G. Du","Phenotypic Effects Of Thermal Mean And Fluctuations On Embryonic Development And Hatchling Traits In A Lacertid Lizard, Takydromus Septentrionalis",2008,"Journal Of Experimental Zoology Part A-Ecological And Integrative Physiology",2.693,"Metazoa","Chordata","NA","Squamata","Lacertidae","Takydromus septentrionalis","Terrestrial","Developmental Plasticity","Embryo","Egg Incubation","NA","NA",24,24,28,28,"T2",6,"Sinusoidal (Sine Curve)","1","Day","NA","NA","NA","Physiological","Locomotor Performance","mm/s","Both","No","Yes","A","A","B","A","D","E","A","121:A:A:B:D:E:A:A",78,"A","B","121:A:A:B:6",169,18,53.9456869009585,23.3819654481813,21,56.1022364217252,23.7913274897867,18,39.408945686901,23.0430963837149,15,37.1725239616614,22.8914351133665,"No","No","No","No","No","No",54.4456869009585,23.8819654481813,56.6022364217252,24.2913274897867,39.908945686901,23.5430963837149,37.6725239616614,23.3914351133665,54.4456869009585,23.8819654481813,56.6022364217252,24.2913274897867,39.908945686901,23.5430963837149,37.6725239616614,23.3914351133665,-0.0241285857813871,0.314495445380885,-0.0241285857813871,0.314495445380885,-0.407754389379654,-0.683784356149316
201,121,1,2,4,1,"W. G. Du","Phenotypic Effects Of Thermal Mean And Fluctuations On Embryonic Development And Hatchling Traits In A Lacertid Lizard, Takydromus Septentrionalis",2008,"Journal Of Experimental Zoology Part A-Ecological And Integrative Physiology",2.693,"Metazoa","Chordata","NA","Squamata","Lacertidae","Takydromus septentrionalis","Terrestrial","Developmental Plasticity","Embryo","Egg Incubation","NA","NA",24,24,28,28,"T2",12,"Sinusoidal (Sine Curve)","1","Day","NA","NA","NA","Life-History Traits","Development Time","Days","NA","No","Yes","A","A","C","A","D","F","A","121:A:A:C:D:F:A:A",79,"A","B","121:A:A:B:1",164,18,42,0.848528137423857,15,45.8,1.16189500386223,18,30,0.848528137423857,18,30.5,0.848528137423857,"No","No","No","No","No","No",42.5,1.34852813742386,46.3,1.66189500386223,30.5,1.34852813742386,31,1.34852813742386,42.5,1.34852813742386,46.3,1.66189500386223,30.5,1.34852813742386,31,1.34852813742386,-0.0173443410725092,0.250355559330314,-0.0173443410725092,0.250355559330314,-0.407754389379654,-0.453868275918822
